ma_can,dia_chi,quan,gia_thue_vnd,dien_tich_m2,tien_ich_xung_quanh
e5ccf5bb-9e6a-460a-a5f1-50ce94d0ca5d,781E Đại Mỗ,Nam Từ Liêm,12800000,87,Bệnh viện; Bể bơi; Rạp chiếu phim
8917559e-177a-4f06-93d0-8d1011cacb64,133A Phạm Hùng,Nam Từ Liêm,5800000,84,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Trung tâm thương mại
bcdc4fa9-0bab-4ade-8ba1-514427abf0d2,303D Minh Khai,Hai Bà Trưng,13400000,178,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Sân tennis
5155f18b-2817-4e58-a627-3f5f4c57fc09,740E Láng Hạ,Đống Đa,11100000,104,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
90434dba-575d-4636-ba4b-f3f4468c3552,313D Sài Đồng,Long Biên,4600000,20,Chợ dân sinh; Bến xe buýt; Công viên; Phòng gym
38765d20-04a2-45f6-bd5e-f91a8ff66021,129C Quảng An,Tây Hồ,3600000,44,Chợ dân sinh; Siêu thị; Bến xe buýt; Khu vui chơi trẻ em
fc975700-a98b-4864-b687-9d1782b78a3a,514D Chùa Bộc,Đống Đa,5000000,89,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại
9192e8c3-4531-4c30-bfec-52173a857bcb,546D Linh Đàm,Hoàng Mai,7500000,67,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Phòng gym; Khu vui chơi trẻ em
6718dac8-ed3e-48fe-8061-0777ed6c2b77,848D Yên Nghĩa,Hà Đông,3300000,20,Chợ dân sinh; Bến xe buýt
0d7f268f-26d7-4e98-a541-320d45e9c9c4,850C Việt Hưng,Long Biên,9900000,86,Chợ dân sinh; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Phòng gym
2c71937f-666b-432e-9c95-ab1373f67ee5,325A Tây Sơn,Đống Đa,5200000,81,Trường học; Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Trung tâm thương mại; Bể bơi
1af06b31-e86c-4bc1-b8ec-87c967150036,553E Mỹ Đình,Nam Từ Liêm,6700000,47,Trường học
cc07f315-fbef-45f7-8e71-bc70acb5c4ce,417E Âu Cơ,Tây Hồ,4000000,76,Chợ dân sinh; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Trung tâm thương mại; Bể bơi
d344cf9a-e9e7-4e42-8968-cae6c208538a,146D Kim Mã,Ba Đình,9000000,105,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym
21f81f2e-c68d-4e31-a250-342cdea4c46b,571E Mộ Lao,Hà Đông,3800000,56,Chợ dân sinh; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
9dfd319b-ea28-467c-bee0-43701a04ccc2,623A Hàng Bông,Hoàn Kiếm,15800000,114,Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em; Rạp chiếu phim
fe7c236d-155e-4596-bad2-0209508f520b,891C Đông Ngạc,Bắc Từ Liêm,4200000,70,Siêu thị; Bến xe buýt; Bệnh viện; Khu vui chơi trẻ em; Bể bơi
523a3e2a-38b0-48ab-b8c7-57e9de7fdd16,101E Đông Ngạc,Bắc Từ Liêm,5400000,128,Chợ dân sinh
b07ff39a-126c-4f96-b9b7-1156510c03d8,586D Sài Đồng,Long Biên,2300000,24,Chợ dân sinh; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô
2d18b4f8-f788-4eb3-adf1-73abf772af59,561E Phạm Văn Đồng,Bắc Từ Liêm,1600000,34,Chợ dân sinh; Siêu thị; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim
c22d00e3-bb16-41e4-9a3e-19c130989fb3,978E Mộ Lao,Hà Đông,11400000,114,Trường học; Công viên; Bãi đỗ xe ô tô; Bể bơi; Rạp chiếu phim
1a339beb-9583-468a-b6e9-eb3fe7d2bd70,301B Nguyễn Thái Học,Ba Đình,7200000,118,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Phòng gym; Khu vui chơi trẻ em; Bể bơi
c12cdd00-26f9-46ab-8eb9-c6c78e3858b0,776B Đông Ngạc,Bắc Từ Liêm,3600000,58,Chợ dân sinh; Trường học; Siêu thị; Bệnh viện
b7ec71b3-acf2-4ce0-8b46-028950a51a7d,268C Xã Đàn,Đống Đa,18600000,146,Chợ dân sinh; Siêu thị; Công viên; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Rạp chiếu phim
8a1f6640-4011-4340-8e6d-64b759680a1a,81A Tân Mai,Hoàng Mai,11600000,97,Trường học; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym
298ff656-751f-454b-99e5-1a0c031f7b81,29C Hàng Bông,Hoàn Kiếm,10200000,102,Trường học; Siêu thị; Bến xe buýt; Công viên; Rạp chiếu phim
3404b08b-3ab9-424d-aca0-aa77cd9b1bbb,672B Văn Quán,Hà Đông,4200000,20,Trường học; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym
27fcc129-203e-46b6-a6ef-d99e71529d0b,354D Văn Quán,Hà Đông,3700000,20,Chợ dân sinh; Trường học; Công viên; Khu vui chơi trẻ em
675003f9-7dc5-4ca7-9d3a-c5eb26aa7349,156B Cổ Nhuế,Bắc Từ Liêm,5000000,42,Trường học; Siêu thị; Sân tennis
cf9f1804-054a-4a1b-a9c2-9a735ded2881,72C Văn Quán,Hà Đông,5500000,78,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bệnh viện
c7e86f70-a52d-4a0d-b754-ad343aad32a8,713C Cổ Nhuế,Bắc Từ Liêm,7700000,85,Chợ dân sinh; Bến xe buýt; Công viên; Khu vui chơi trẻ em; Rạp chiếu phim
d97ad7b6-fafd-4fc5-960a-f1598b4185f8,734D Tân Mai,Hoàng Mai,2800000,80,Chợ dân sinh; Trường học
75ff3f65-79a1-4f65-8426-e1f6d7399e03,530A Lạc Long Quân,Tây Hồ,10300000,67,Chợ dân sinh; Công viên; Bãi đỗ xe ô tô; Phòng gym; Bể bơi; Rạp chiếu phim
52b1fc2a-4cdc-4d42-98cf-6ab515d104f9,71E Quảng An,Tây Hồ,14500000,120,Siêu thị; Công viên; Bệnh viện; Trung tâm thương mại
41ffa7d3-2ecc-421b-847d-bae15d3e7d15,457B Việt Hưng,Long Biên,4800000,70,Chợ dân sinh; Bệnh viện
348578c3-0a34-4c16-beab-dd9bd47f8790,612C Yên Nghĩa,Hà Đông,7400000,51,Chợ dân sinh; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Trung tâm thương mại; Bể bơi
fd01da6c-e252-443e-910e-cf413ece43a8,940B Minh Khai,Hai Bà Trưng,10200000,94,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim
ba884b12-d14d-407b-bb9a-c431bd3b80ac,635D Xuân Diệu,Tây Hồ,17000000,156,Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em
77060b21-a666-4584-b2e8-f4732fdceabf,665A Định Công,Hoàng Mai,13600000,110,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Trung tâm thương mại; Bể bơi
ab1f1dc8-4a04-457c-a22d-2bf55d596158,545A Xuân Đỉnh,Bắc Từ Liêm,10900000,104,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
bb3d29b0-5e23-43c9-acd7-b4d6fdf9cab2,747C Giáp Bát,Hoàng Mai,5800000,88,Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym
f6f59c32-0115-4036-93ca-1f9125ceff32,220B Sài Đồng,Long Biên,9200000,60,Chợ dân sinh; Trường học; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại
041f23d1-4cb9-44f9-ad92-353e3c89cda3,239B Linh Đàm,Hoàng Mai,10000000,91,Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim
0a7736bc-6a42-450d-8fe9-0cd9104b5ed7,906B Mộ Lao,Hà Đông,10400000,80,Chợ dân sinh; Trường học; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại
f768111c-94e1-446f-bfc1-1cdab1626937,774A Hàng Bông,Hoàn Kiếm,1800000,95,Chợ dân sinh; Bến xe buýt; Công viên; Rạp chiếu phim
6bd6b70c-de16-4326-ae40-2bb4fe8fb1d4,775A Việt Hưng,Long Biên,5200000,46,Chợ dân sinh; Bến xe buýt; Bãi đỗ xe ô tô
bc283c45-5aa3-41a2-83ef-99c9b940968a,903D Láng Hạ,Đống Đa,12800000,145,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
a3851299-c748-45cf-9474-0be02e1d7596,887B Phạm Hùng,Nam Từ Liêm,5500000,75,Chợ dân sinh; Trường học; Bể bơi
26e47838-430b-4899-917d-f2e9fa5dd12a,411B Giáp Bát,Hoàng Mai,8300000,114,Trường học; Bến xe buýt; Phòng gym; Khu vui chơi trẻ em; Bể bơi
588bd6f1-68e2-4d3c-82cd-32fddf63ca77,957E Hàng Bông,Hoàn Kiếm,9400000,124,Chợ dân sinh; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym
8d61193f-e305-4f3d-8501-21185b8c4772,216C Dịch Vọng Hậu,Cầu Giấy,10400000,108,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Khu vui chơi trẻ em; Bể bơi
0b6a6439-79b5-4797-80f9-02c0098de9c3,161D Nguyễn Văn Cừ,Long Biên,5600000,39,Trường học; Bể bơi; Rạp chiếu phim
ec12e241-2ecf-4182-b849-e4ec60de2992,398B Trần Hưng Đạo,Hoàn Kiếm,11200000,102,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại; Bể bơi
6e5d39d4-6528-4cb7-8835-81cb911b0e3b,812A Kim Ngưu,Hai Bà Trưng,2800000,52,Chợ dân sinh; Trường học; Siêu thị; Phòng gym; Trung tâm thương mại
059475fe-be5e-4418-a72f-f70cdc5780a6,650B Linh Đàm,Hoàng Mai,4400000,20,Chợ dân sinh; Bệnh viện
7ded9eb0-66cc-402f-97a2-ecc48f3a04e1,251E Nguyễn Văn Cừ,Long Biên,12100000,180,Chợ dân sinh; Bến xe buýt; Công viên; Bệnh viện; Phòng gym; Bể bơi; Rạp chiếu phim; Sân tennis
035a8734-e8d2-4237-83cc-c4545f2824e3,335B Lạc Long Quân,Tây Hồ,7500000,54,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Phòng gym; Bể bơi
f758c977-5afe-49ff-b3b7-2adb580408c9,875B Kim Mã,Ba Đình,11300000,186,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Sân tennis
07c81993-b7d0-4113-9a2f-061455a20845,10B Hàng Bông,Hoàn Kiếm,2800000,74,Chợ dân sinh; Siêu thị; Bến xe buýt; Trung tâm thương mại
483c9c3a-5a7b-44ce-af82-51c097adaa71,65D Trần Hưng Đạo,Hoàn Kiếm,7100000,97,Trường học; Bến xe buýt; Khu vui chơi trẻ em
b64f4fca-98ae-432a-8d0d-fa4fcc370b1e,362D Phạm Văn Đồng,Bắc Từ Liêm,7100000,86,Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em
7c8f5c64-4520-4053-918b-affb1f6685ba,54D Quang Trung,Hà Đông,5800000,47,Siêu thị; Bến xe buýt; Khu vui chơi trẻ em
a3ae66ae-e589-4141-b09b-aa0f3c3e3163,566B Đội Cấn,Ba Đình,14800000,117,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại; Sân tennis
7be80fea-6462-4f1f-8eb4-56af05cbe168,961E Mỹ Đình,Nam Từ Liêm,13100000,86,Chợ dân sinh; Siêu thị; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi
e40c7ab5-d4f6-4a15-b2ca-04f36cb4794a,156E Bạch Mai,Hai Bà Trưng,12000000,96,Chợ dân sinh; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
cfc2133e-ab6a-4af1-a728-2f563b34e43a,425E Sài Đồng,Long Biên,15600000,200,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em
168c5c67-7047-43c7-b0f1-8de170f33a4c,191B Mộ Lao,Hà Đông,8200000,40,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi
285b76c0-4681-4dc3-ba32-36bd7dee2ac2,185D Nguyễn Khánh Toàn,Cầu Giấy,6300000,130,Chợ dân sinh; Trường học; Công viên; Bãi đỗ xe ô tô; Khu vui chơi trẻ em
fd6b0b86-7171-4143-9497-2ae6f4e0c6e3,930C Lý Thường Kiệt,Hoàn Kiếm,7000000,55,Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Khu vui chơi trẻ em
fb09bbd5-8c99-419e-8888-88e7afc2e843,481C Quang Trung,Hà Đông,6700000,42,Chợ dân sinh; Trường học; Siêu thị
3635e6c6-468f-4219-90c2-57c421b04cdc,502D Yên Nghĩa,Hà Đông,7200000,31,Chợ dân sinh
1773b57e-af78-411b-82bc-bbfa49e0b9ae,10A Nguyễn Tuân,Thanh Xuân,13900000,103,Chợ dân sinh; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Sân tennis
0b566e83-8aa8-4cee-a21a-6b1cc61f965c,943D Sài Đồng,Long Biên,11600000,150,Chợ dân sinh; Trường học; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim; Sân tennis
8178591f-af86-42f9-aafb-8f16f665c2ba,450C Xuân Thủy,Cầu Giấy,15200000,181,Phòng gym; Trung tâm thương mại; Rạp chiếu phim
ba017a2a-c3d7-44ad-9797-9b5c849852e1,752A Kim Ngưu,Hai Bà Trưng,8800000,135,Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym
51b80792-e474-40c5-8737-3ee43d1df557,804B Quảng An,Tây Hồ,8600000,87,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Khu vui chơi trẻ em
51b3f51b-e164-4ab0-8b0e-271fba6db1cc,753C Giáp Bát,Hoàng Mai,7400000,83,Bến xe buýt; Khu vui chơi trẻ em
d22cdb98-a3a1-4ba8-960d-9544092d9a94,665D Linh Đàm,Hoàng Mai,4900000,53,Chợ dân sinh; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô
e5a459af-be0e-439e-9a8f-c326256b94f6,592B Linh Đàm,Hoàng Mai,10300000,102,Chợ dân sinh; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Bể bơi
10157b73-1348-4fc6-af6e-a669ef2e48b6,254D Lê Đức Thọ,Nam Từ Liêm,11200000,103,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Phòng gym; Sân tennis
1723e37c-4f0f-47d4-9fa5-b11031179b3b,478E Phạm Văn Đồng,Bắc Từ Liêm,12600000,109,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Trung tâm thương mại; Bể bơi; Sân tennis
a8d62dbb-69c8-4484-8fed-4a844e2438f5,225D Xuân Đỉnh,Bắc Từ Liêm,8400000,64,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Bệnh viện; Rạp chiếu phim
f80d1a1b-9506-4728-89e9-5e8f47707b4b,618C Chùa Bộc,Đống Đa,7700000,51,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Rạp chiếu phim; Sân tennis
d18e51b7-a759-4ae6-8c38-1132cf6441bd,799D Tân Mai,Hoàng Mai,8600000,72,Chợ dân sinh; Trường học; Siêu thị; Bệnh viện; Bãi đỗ xe ô tô; Trung tâm thương mại; Bể bơi
1bb64508-2c13-4679-b6ea-4cab02e9c488,878D Phạm Hùng,Nam Từ Liêm,8400000,26,Trường học; Siêu thị; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim
04c5aada-abf5-48a1-a826-f2269b13b343,598E Trần Hưng Đạo,Hoàn Kiếm,8500000,82,Bến xe buýt; Công viên; Trung tâm thương mại; Bể bơi
1525e0c6-779a-4e17-9f8a-300ebad6b147,311E Tây Sơn,Đống Đa,8500000,117,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Bể bơi
ded96f7c-87f8-4e06-bd67-b1948701fd9f,936D Linh Đàm,Hoàng Mai,8400000,99,Trường học; Siêu thị; Công viên
18f940cf-1113-44fa-8c74-7e79497114de,741E Chùa Bộc,Đống Đa,14100000,71,Trường học; Bãi đỗ xe ô tô; Bể bơi
93d67477-aeed-48e2-aa11-3a565f5a04a0,531C Dịch Vọng Hậu,Cầu Giấy,6900000,72,Chợ dân sinh; Trường học; Bể bơi
5aed4467-058e-4077-a596-57fc52048ea3,967C Liễu Giai,Ba Đình,5000000,20,Siêu thị; Bệnh viện; Bãi đỗ xe ô tô
de6d2aa4-ee87-4d8c-9af2-b391361fc10a,453B Phạm Văn Đồng,Bắc Từ Liêm,12800000,140,Trường học; Công viên; Phòng gym; Khu vui chơi trẻ em; Bể bơi; Rạp chiếu phim
89b6992c-3268-4ebe-8c81-594aaab3007a,132E Mỹ Đình,Nam Từ Liêm,10900000,104,Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Sân tennis
7b7c0016-10ca-45c1-adf3-737dc1186c2d,328A Mỹ Đình,Nam Từ Liêm,12200000,130,Trường học; Siêu thị; Trung tâm thương mại
39e0d5db-cd9a-43ac-87c2-8677c9e7d5fd,723B Nguyễn Tuân,Thanh Xuân,13900000,147,Siêu thị; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
c7f0f8dd-51ee-4de9-9d16-360880bb490d,125B Sài Đồng,Long Biên,13300000,20,Trường học; Siêu thị; Bến xe buýt; Công viên; Bệnh viện; Phòng gym; Trung tâm thương mại; Rạp chiếu phim
4a4ea258-b98a-411d-91f7-da1c8feacc9e,981A Mộ Lao,Hà Đông,7700000,121,Siêu thị; Bến xe buýt; Phòng gym; Trung tâm thương mại
19657b65-ef54-4161-89f2-8db97f7d6bc9,856B Việt Hưng,Long Biên,6100000,38,Chợ dân sinh; Bến xe buýt; Công viên; Khu vui chơi trẻ em; Rạp chiếu phim
e4decf03-e180-4a34-bb3d-7b32dfa80692,731A Mỹ Đình,Nam Từ Liêm,15100000,120,Siêu thị; Bến xe buýt; Công viên; Bãi đỗ xe ô tô; Bể bơi
22c2e3c6-0445-4a95-9bd7-6ffe815539ef,753C Kim Ngưu,Hai Bà Trưng,8300000,90,Trường học; Công viên; Bãi đỗ xe ô tô; Bể bơi; Sân tennis
dfd47f23-631b-47ca-a727-182ce088fe50,696D Nguyễn Trãi,Thanh Xuân,8400000,53,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym
3695979f-dbdc-4d52-a8d2-e0de598dff62,622A Xã Đàn,Đống Đa,11600000,68,Chợ dân sinh; Trường học; Bến xe buýt; Công viên; Phòng gym; Trung tâm thương mại; Bể bơi
965e43b3-6e96-4291-951b-cd9f1953aba1,244B Sài Đồng,Long Biên,9700000,78,Chợ dân sinh; Trường học; Bến xe buýt; Bệnh viện; Bãi đỗ xe ô tô; Khu vui chơi trẻ em; Trung tâm thương mại
39dc3de8-4042-4936-b21c-7eb90d5889a4,807A Lê Văn Lương,Thanh Xuân,15100000,133,Chợ dân sinh; Bến xe buýt; Công viên; Bệnh viện; Bãi đỗ xe ô tô; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi; Rạp chiếu phim
333661b1-6dd3-49e4-bdbc-563ab35d3394,427D Sài Đồng,Long Biên,6400000,20,Siêu thị; Công viên; Trung tâm thương mại
ba8edcab-fb2d-406e-ab0e-de148a1370b4,252C Hàng Bông,Hoàn Kiếm,8900000,127,Trường học; Siêu thị; Bến xe buýt; Công viên; Phòng gym
038311d6-1ec0-4068-aba5-61adb5bac9b3,409D Mỹ Đình,Nam Từ Liêm,6800000,60,Trường học; Siêu thị; Rạp chiếu phim
dba1fe5a-a8b2-4e52-9d4f-dd865dabe66e,948B Việt Hưng,Long Biên,10000000,82,Trường học; Bến xe buýt; Bệnh viện; Phòng gym; Khu vui chơi trẻ em; Trung tâm thương mại; Bể bơi
f2a565d3-78fb-4c9f-87a5-a05bd1acee17,534E Đông Ngạc,Bắc Từ Liêm,4600000,38,Trường học; Siêu thị; Bến xe buýt
420adf7f-c322-4619-a7dd-9752220bfec3,894B Cổ Nhuế,Bắc Từ Liêm,7200000,79,Trường học; Siêu thị; Bến xe buýt; Công viên; Phòng gym; Khu vui chơi trẻ em
9a6d8291-6d9c-47cb-9af6-78148fc861dd,63A Bạch Mai,Hai Bà Trưng,3500000,63,Chợ dân sinh; Bến xe buýt
0199ca55-a26c-4a02-9a35-1409d7857a61,58E Mỹ Đình,Nam Từ Liêm,9400000,93,Chợ dân sinh; Bãi đỗ xe ô tô; Phòng gym; Trung tâm thương mại; Rạp chiếu phim
f3dec4c8-0c92-4da6-8d07-f7235f68da89,150D Lê Đức Thọ,Nam Từ Liêm,8500000,67,Chợ dân sinh; Siêu thị; Công viên; Phòng gym
3e1b17f5-49fe-4353-a7dd-e6e26de1c5ea,581C Quảng An,Tây Hồ,5700000,70,Chợ dân sinh; Siêu thị; Bến xe buýt; Bệnh viện; Bể bơi; Rạp chiếu phim
46e540f7-2f94-418c-986b-2339cf39c6cf,648D Nguyễn Trãi,Thanh Xuân,5600000,75,Chợ dân sinh; Trường học; Công viên; Trung tâm thương mại; Rạp chiếu phim; Sân tennis
d21cdc7e-072d-48af-8e0c-b792fae8f849,459D Phạm Hùng,Nam Từ Liêm,12400000,137,Trường học; Siêu thị; Công viên; Khu vui chơi trẻ em; Trung tâm thương mại; Rạp chiếu phim
d30bbfb6-1cdc-4519-905f-4cdf15d80dd4,23A Yên Nghĩa,Hà Đông,4100000,55,Chợ dân sinh; Trường học; Bến xe buýt
40cbdfbe-ab16-49ea-96ab-024c7fbc022c,61D Yên Nghĩa,Hà Đông,11900000,114,Trường học; Siêu thị; Bến xe buýt; Bệnh viện; Phòng gym; Trung tâm thương mại; Rạp chiếu phim
3b51d7a2-2ad5-466b-b331-adc06e04ed49,97B Đại Mỗ,Nam Từ Liêm,8100000,80,Chợ dân sinh; Trường học; Công viên; Bệnh viện; Bể bơi; Rạp chiếu phim
7821f626-c996-4822-a4b5-396df2ef7e29,693D Nguyễn Văn Cừ,Long Biên,9900000,133,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Công viên; Bể bơi
796b4202-a552-4a8a-9939-59e9f9cd153c,522A Lý Thường Kiệt,Hoàn Kiếm,8700000,49,Chợ dân sinh; Trường học; Bến xe buýt; Phòng gym; Trung tâm thương mại; Bể bơi
70337c81-f2fe-465a-ae4d-84c0427617bc,187E Xã Đàn,Đống Đa,3500000,30,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt
875a4beb-0d87-4a79-b31f-f65b55dec9b9,128A Linh Đàm,Hoàng Mai,4300000,30,Trường học; Bến xe buýt; Khu vui chơi trẻ em
ea47ea7b-316b-40fc-9469-e65d82dec3e8,210B Nguyễn Thái Học,Ba Đình,10600000,96,Chợ dân sinh; Bệnh viện; Bể bơi
4315d902-102f-4b50-a1a2-ba5117c808ac,128C Láng Hạ,Đống Đa,6500000,68,Chợ dân sinh; Trường học; Siêu thị; Bến xe buýt; Bãi đỗ xe ô tô
e2cbbae2-3876-4f24-8bc1-9cac3d43fe9c,182A Đại Mỗ,Nam Từ Liêm,8500000,63,Chợ dân sinh; Trường học; Bệnh viện; Phòng gym; Trung tâm thương mại; Rạp chiếu phim
b4e339b5-9c24-447f-8d24-7d26e2f4c260,655B Tân Mai,Hoàng Mai,3000000,20,Chợ dân sinh; Bến xe buýt; Công viên
a10a044f-f170-482b-9c83-242906d9fcf3,871A Phạm Hùng,Nam Từ Liêm,4400000,42,Chợ dân sinh; Trường học; Bến xe buýt; Bệnh viện; Rạp chiếu phim
b57967fe-e27c-4fcd-a33a-165e8187b5cd,3E Yên Nghĩa,Hà Đông,5800000,126,Bến xe buýt; Công viên; Khu vui chơi trẻ em; Bể bơi
0adbe1a8-0e9e-4f0e-897a-644944ba8979,331A Âu Cơ,Tây Hồ,3900000,48,Chợ dân sinh; Bến xe buýt; Phòng gym; Trung tâm thương mại
6d79403d-2068-49bb-acf2-a6e9cd02efa5,412D Linh Đàm,Hoàng Mai,7700000,20,Chợ dân sinh; Bến xe buýt; Bãi đỗ xe ô tô; Bể bơi; Rạp chiếu phim
2c90fa87-dd00-44c0-b471-2f0c531220b7,781D Cổ Nhuế,Bắc Từ Liêm,4200000,53,Trường học; Công viên; Bệnh viện; Khu vui chơi trẻ em
